Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,Battery
1739960115,42.35546415,-71.0986638,4.090556344,6.407449744,180.804828,0,0.95
1739960116,42.35546407,-71.09866372,4.090556344,6.464049849,180.804828,0,0.95
1739960117,42.35547574,-71.09867429,4.090556344,6.135916452,180.804828,0,0.95
1739960118,42.35547565,-71.0986742,4.090556344,6.208647785,180.804828,0,0.95
1739960119,42.35547529,-71.09867387,4.090556344,6.325245415,180.804828,0,0.95
1739960120,42.35547498,-71.09867357,4.090556344,6.27306978,180.804828,0,0.95
1739960121,42.35547473,-71.09867333,4.090556344,6.40862155,180.804828,0,0.95
1739960122,42.35547471,-71.09867332,4.090556344,6.504162674,180.804828,0,0.95
1739960123,42.35547456,-71.09867317,4.090556344,6.641254598,180.804828,0,0.95
1739960124,42.3554709,-71.09866969,4.090556344,5.980410603,180.804828,0,0.95
1739960125,42.35546866,-71.09866756,4.090556344,5.4339743,180.804828,0,0.95
1739960126,42.35546707,-71.09866604,4.090556344,5.182651951,180.804828,0,0.95
1739960127,42.35546588,-71.09866491,4.090556344,4.940825606,180.804828,0,0.95
1739960128,42.35546498,-71.09866405,4.090556344,4.829573707,180.804828,0,0.95
1739960129,42.35546422,-71.09866334,4.090556344,4.749054642,180.804828,0,0.95
1739960130,42.35546364,-71.09866278,4.090556344,4.540842311,180.804828,0,0.95
1739960131,42.35546314,-71.09866231,4.090556344,4.504577921,180.804828,0,0.95
1739960132,42.35546275,-71.09866194,4.090556344,4.484281723,180.804828,0,0.95
1739960133,42.3554624,-71.0986616,4.090556344,4.48468504,180.804828,0,0.95
1739960134,42.3554624,-71.0986616,4.090556344,4.657147094,180.804828,0,0.95
1739960135,42.35546208,-71.09866129,4.090556344,4.514022215,180.804828,0,0.95
1739960136,42.35546179,-71.09866103,4.090556344,4.478063442,180.804828,0,0.95
1739960137,42.35546179,-71.09866102,4.090556344,4.625567293,180.804828,0,0.95
1739960138,42.35546178,-71.09866102,4.090556344,4.626479118,180.804828,0,0.95
1739960139,42.35546153,-71.09866077,4.090556344,4.659133371,180.804828,0,0.95
1739960140,42.35546131,-71.09866057,4.090556344,4.592478087,180.804828,0,0.95
1739960141,42.35546112,-71.09866039,4.090556344,4.655950033,180.804828,0,0.95
1739960142,42.35546098,-71.09866026,4.090556344,4.739906904,180.804828,0,0.95
1739960143,42.35546087,-71.09866015,4.090556344,4.648657142,180.804828,0,0.95
1739960144,42.35546077,-71.09866005,4.090556344,4.762647358,180.804828,0,0.95
1739960145,42.35546067,-71.09865996,4.090556344,4.792243332,180.804828,0,0.95
1739960146,42.35546066,-71.09865995,4.090556344,4.99864952,180.804828,0,0.95
1739960147,42.35546066,-71.09865995,4.090556344,5.190111108,180.804828,0,0.95
1739960148,42.35546066,-71.09865994,4.090556344,5.215280987,180.804828,0,0.95
1739960149,42.35546873,-71.09867032,4.090556344,5.079481501,180.804828,0,0.95
1739960150,42.35546824,-71.09866971,4.090556344,5.094022581,180.804828,0,0.95
1739960151,42.35546822,-71.0986697,4.090556344,5.260274167,180.804828,0,0.95
1739960152,42.3554682,-71.09866967,4.090556344,5.41742978,180.804828,0,0.95
1739960153,42.35546768,-71.09866904,4.090556344,5.308977081,180.804828,0,0.95
1739960154,42.35546766,-71.09866901,4.090556344,5.448135242,180.804828,0,0.95
1739960155,42.35546763,-71.09866898,4.090556344,5.579590265,180.804828,0,0.95
1739960156,42.3554676,-71.09866894,4.090556344,5.570988895,180.804828,0,0.95
1739960157,42.35546756,-71.09866889,4.090556344,5.651910564,180.804828,0,0.95
1739960158,42.35546756,-71.09866889,4.090556344,5.697018934,180.804828,0,0.95
1739960159,42.35546754,-71.09866886,4.090556344,5.8689786,180.804828,0,0.95
1739960160,42.3554675,-71.09866882,4.090556344,6.032777678,180.804828,0,0.95
1739960161,42.35546745,-71.09866876,4.090556344,6.026143491,180.804828,0,0.95
1739960162,42.35546738,-71.09866868,4.090556344,6.168936177,180.804828,0,0.95
1739960163,42.35546734,-71.09866863,4.090556344,6.251065613,180.804828,0,0.95
1739960164,42.35546729,-71.09866856,4.090556344,6.393149455,180.804828,0,0.95
1739960165,42.3554672,-71.09866846,4.090556344,6.521975037,180.804828,0,0.95
1739960166,42.3554671,-71.09866834,4.090556344,6.504851368,180.804828,0,0.95
1739960167,42.35546702,-71.09866824,4.090556344,6.627813443,180.804828,0,0.95
1739960168,42.35546691,-71.09866811,4.090556344,6.700813688,180.804828,0,0.95
1739960169,42.35546565,-71.09866658,4.090556344,6.311304172,180.804828,0,0.95
